,Class 1,Class 2,Class 3,Class 4,Class 5,Class 6,Athlete,Chorus
6632,Political Science,Optimization,History,English,Spanish,Algebra,0,0
6633,Algebra,Social Science,Business,French,Astro Engineering,History,0,0
6634,Machine Learning,Optimization,Aero Engineering,Chinese,Algebra,French,0,0
6635,Algebra,Machine Learning,Aero Engineering,History,Chorus1,Chorus2,0,1
6636,Political Science,Astro Engineering,Optimization,History,Spanish,French,0,0
6637,French,Astro Engineering,Biology,Chinese,English,Physics,1,0
6638,English,Astro Engineering,Optimization,History,Machine Learning,Political Science,0,0
6639,Physics,Chemistry,Chinese,Biology,Spanish,History,0,0
6640,Astro Engineering,Chinese,Social Science,French,English,Business,0,0
6641,Aero Engineering,Biology,English,Business,Chemistry,Astro Engineering,0,0
6642,Social Science,Optimization,Biology,Spanish,Aero Engineering,Chemistry,1,0
6643,Astro Engineering,Business,Optimization,History,Physics,Algebra,0,0
6644,Spanish,French,Machine Learning,Optimization,Aero Engineering,Social Science,0,0
6645,Business,Aero Engineering,Spanish,Optimization,Chorus1,Chorus2,0,1
6646,Astro Engineering,Machine Learning,English,Algebra,Social Science,Political Science,1,0
6647,Political Science,Biology,English,Business,Chinese,Spanish,0,0
6648,History,Spanish,Biology,English,Chinese,Political Science,0,0
6649,Aero Engineering,French,Machine Learning,Optimization,Physics,History,1,0
6650,Physics,Social Science,Chinese,Algebra,Chorus1,Chorus2,0,1
6651,French,Physics,English,Astro Engineering,Chorus1,Chorus2,0,1
6652,Business,Physics,Social Science,English,Optimization,Aero Engineering,0,0
6653,Business,Algebra,Physics,Astro Engineering,Biology,Aero Engineering,0,0
6654,Political Science,Physics,Social Science,Machine Learning,Aero Engineering,French,0,0
6655,English,Social Science,Business,Physics,Astro Engineering,Chinese,0,0
6656,Optimization,Chinese,Biology,Aero Engineering,Chorus1,Chorus2,0,1
6657,Chemistry,Spanish,English,Chinese,Aero Engineering,History,1,0
6658,Biology,Algebra,French,Optimization,Machine Learning,English,0,0
6659,Political Science,History,Astro Engineering,Spanish,Chorus1,Chorus2,0,1
6660,Aero Engineering,Spanish,Social Science,Physics,Chinese,Optimization,0,0
6661,History,Chemistry,Astro Engineering,Spanish,Chorus1,Chorus2,0,1
6662,Machine Learning,Physics,Business,Astro Engineering,Political Science,English,0,0
6663,Biology,Astro Engineering,Algebra,English,French,Chinese,0,0
6664,Chinese,Machine Learning,Political Science,Optimization,Chorus1,Chorus2,0,1
6665,Business,Political Science,Algebra,Astro Engineering,Chemistry,Aero Engineering,0,0
6666,History,Political Science,Machine Learning,Optimization,Chinese,Business,0,0
6667,Astro Engineering,French,Spanish,Machine Learning,English,Biology,0,0
6668,English,Physics,History,Biology,Chorus1,Chorus2,0,1
6669,History,Physics,Aero Engineering,Political Science,Algebra,Optimization,1,0
6670,Aero Engineering,Business,Political Science,History,English,Optimization,0,0
6671,Aero Engineering,Business,Optimization,Astro Engineering,Chorus1,Chorus2,0,1
6672,French,Aero Engineering,Machine Learning,Astro Engineering,Chorus1,Chorus2,0,1
6673,Business,Optimization,Astro Engineering,Algebra,Chorus1,Chorus2,0,1
6674,History,Machine Learning,Social Science,Astro Engineering,Algebra,Business,0,0
6675,English,Business,Political Science,Social Science,Optimization,History,0,0
6676,Social Science,Biology,Optimization,Chinese,Chorus1,Chorus2,0,1
6677,Business,English,Biology,Optimization,Political Science,Chemistry,0,0
6678,French,Chinese,Chemistry,Algebra,Aero Engineering,Astro Engineering,1,0
6679,Spanish,English,Biology,History,Astro Engineering,French,1,0
6680,Biology,Aero Engineering,Physics,French,Chorus1,Chorus2,0,1
6681,Algebra,Chemistry,Biology,Business,Political Science,Spanish,0,0
6682,Spanish,Optimization,Political Science,Aero Engineering,Machine Learning,History,0,0
6683,History,Spanish,English,Chemistry,Chorus1,Chorus2,0,1
6684,Aero Engineering,Chinese,Physics,Optimization,Spanish,History,0,0
6685,Physics,Chinese,Chemistry,Social Science,Algebra,Business,0,0
6686,Aero Engineering,Physics,English,Chemistry,French,Machine Learning,1,0
6687,Algebra,English,Optimization,Aero Engineering,Machine Learning,Physics,0,0
6688,Biology,Physics,Astro Engineering,History,Business,Optimization,0,0
6689,History,French,Business,Spanish,Astro Engineering,English,0,0
6690,English,Physics,Algebra,Astro Engineering,Aero Engineering,Political Science,1,0
6691,Chinese,Chemistry,Spanish,English,Chorus1,Chorus2,0,1
6692,French,Chemistry,History,Physics,Biology,Machine Learning,0,0
6693,Business,Political Science,English,Chinese,History,Machine Learning,0,0
6694,Machine Learning,French,Business,Political Science,Chinese,Biology,0,0
6695,Aero Engineering,Algebra,Physics,English,Optimization,Spanish,1,0
6696,Physics,Political Science,Spanish,Biology,Business,Machine Learning,0,0
6697,Aero Engineering,Spanish,Biology,Astro Engineering,Algebra,Business,0,0
6698,Chinese,Social Science,Political Science,History,Chorus1,Chorus2,0,1
6699,Machine Learning,Chinese,Social Science,Algebra,Chorus1,Chorus2,0,1
6700,Machine Learning,Chinese,Social Science,Biology,French,Algebra,1,0
6701,History,Chemistry,Political Science,Optimization,Chorus1,Chorus2,0,1
6702,Optimization,Business,French,Political Science,Chemistry,Biology,1,0
6703,Biology,Optimization,Chemistry,Spanish,Business,Algebra,0,0
6704,Physics,French,English,Biology,Optimization,Chinese,1,0
6705,Biology,Astro Engineering,English,Chinese,Chorus1,Chorus2,0,1
6706,Chemistry,Political Science,Spanish,Physics,Chorus1,Chorus2,0,1
6707,Optimization,Chinese,Astro Engineering,Machine Learning,Political Science,French,1,0
6708,Social Science,Biology,Chemistry,Algebra,Physics,History,0,0
6709,Chinese,Machine Learning,Physics,Chemistry,Chorus1,Chorus2,0,1
6710,History,French,English,Spanish,Chorus1,Chorus2,0,1
6711,Biology,Chinese,French,Chemistry,Political Science,Machine Learning,0,0
6712,Astro Engineering,Algebra,English,Spanish,Machine Learning,Physics,0,0
6713,Business,Chinese,Physics,Aero Engineering,French,Optimization,1,0
6714,Political Science,Spanish,English,Optimization,Physics,Algebra,0,0
6715,Optimization,Astro Engineering,Social Science,Chinese,Spanish,Physics,0,0
6716,English,Optimization,Physics,Aero Engineering,Chorus1,Chorus2,0,1
6717,Spanish,Chemistry,French,Business,Aero Engineering,Astro Engineering,0,0
6718,Algebra,English,Political Science,Business,History,Spanish,1,0
6719,Social Science,History,Aero Engineering,French,Chorus1,Chorus2,0,1
6720,English,French,Social Science,Chemistry,Chorus1,Chorus2,0,1
6721,Business,Biology,Spanish,History,Chorus1,Chorus2,0,1
6722,Spanish,Aero Engineering,Physics,Algebra,Chorus1,Chorus2,0,1
6723,Chemistry,Machine Learning,English,Chinese,Business,Algebra,1,0
6724,Physics,English,Spanish,Optimization,Chinese,Business,1,0
6725,History,Biology,French,Political Science,Physics,Astro Engineering,0,0
6726,Astro Engineering,Algebra,Physics,French,Aero Engineering,History,0,0
6727,Chemistry,Astro Engineering,Business,History,Aero Engineering,Optimization,1,0
6728,Optimization,Political Science,Business,Machine Learning,Physics,Algebra,0,0
6729,Physics,Algebra,Chemistry,Political Science,Biology,English,0,0
6730,Aero Engineering,Biology,English,Optimization,Chorus1,Chorus2,0,1
6731,Algebra,Physics,Astro Engineering,Chinese,Chorus1,Chorus2,0,1
6732,French,Biology,Optimization,Political Science,Chinese,Chemistry,0,0
6733,History,Business,Social Science,Chemistry,French,English,0,0
6734,Aero Engineering,Social Science,English,Chinese,Chemistry,French,1,0
6735,Spanish,Aero Engineering,Machine Learning,Social Science,Chemistry,French,1,0
6736,Chemistry,Spanish,History,English,Aero Engineering,Machine Learning,1,0
6737,Machine Learning,Algebra,Spanish,Political Science,Aero Engineering,Optimization,0,0
6738,Chinese,French,Chemistry,Aero Engineering,Optimization,Social Science,0,0
6739,Spanish,Optimization,Biology,Political Science,Social Science,History,0,0
6740,Biology,Social Science,English,Chemistry,French,Algebra,0,0
6741,Algebra,English,Chinese,French,Physics,Political Science,0,0
6742,Algebra,Spanish,Business,Social Science,Chorus1,Chorus2,0,1
6743,Business,English,Astro Engineering,French,Social Science,Aero Engineering,0,0
6744,Biology,English,Social Science,Business,History,Machine Learning,0,0
6745,Biology,Machine Learning,Optimization,Chemistry,Political Science,Spanish,0,0
6746,Astro Engineering,Business,Chemistry,Aero Engineering,Chorus1,Chorus2,0,1
6747,Physics,Business,Optimization,Chemistry,Aero Engineering,English,0,0
6748,Astro Engineering,Algebra,Physics,Chemistry,Chorus1,Chorus2,0,1
6749,Physics,Business,French,Spanish,Optimization,Biology,0,0
6750,Algebra,History,Biology,French,Chinese,Astro Engineering,0,0
6751,English,Political Science,History,Biology,Spanish,Algebra,0,0
6752,English,Optimization,History,Physics,Social Science,Biology,0,0
6753,Machine Learning,Social Science,Political Science,Chemistry,History,Aero Engineering,1,0
6754,Biology,Business,Optimization,Algebra,Spanish,History,1,0
6755,Astro Engineering,Algebra,Political Science,Biology,History,Machine Learning,0,0
6756,Astro Engineering,Spanish,Biology,Political Science,Chorus1,Chorus2,0,1
6757,Chemistry,Physics,History,Astro Engineering,Chorus1,Chorus2,0,1
6758,Social Science,Spanish,Chemistry,English,Chorus1,Chorus2,0,1
6759,Spanish,Algebra,Aero Engineering,Machine Learning,Chorus1,Chorus2,0,1
6760,Physics,Business,Political Science,Algebra,Chemistry,Machine Learning,1,0
6761,Chinese,Spanish,Political Science,English,Social Science,Aero Engineering,0,0
6762,Biology,Machine Learning,Physics,Chinese,Aero Engineering,French,0,0
6763,Social Science,Astro Engineering,Business,English,Chorus1,Chorus2,0,1
6764,Business,Social Science,Chemistry,History,English,Spanish,0,0
6765,Optimization,Social Science,Astro Engineering,Political Science,Business,History,0,0
6766,Machine Learning,History,Chemistry,Social Science,Optimization,Chinese,1,0
6767,Social Science,Algebra,Machine Learning,Astro Engineering,Chorus1,Chorus2,0,1
6768,Business,Machine Learning,Astro Engineering,History,Spanish,Chinese,0,0
6769,English,Aero Engineering,Biology,Chinese,Chorus1,Chorus2,0,1
6770,Spanish,French,Biology,Aero Engineering,Machine Learning,English,0,0
6771,Algebra,History,Political Science,English,Machine Learning,Aero Engineering,0,0
6772,English,Physics,Business,Astro Engineering,French,Algebra,0,0
6773,Spanish,Algebra,Chemistry,History,Astro Engineering,French,1,0
6774,French,Physics,Aero Engineering,Algebra,Social Science,Chemistry,0,0
6775,Chemistry,Social Science,Biology,Machine Learning,Political Science,History,0,0
6776,Political Science,English,Chemistry,Business,Social Science,History,0,0
6777,History,Biology,Aero Engineering,Political Science,Chemistry,Chinese,0,0
6778,Political Science,Machine Learning,English,Biology,Chemistry,French,0,0
6779,English,Business,Spanish,Algebra,Chorus1,Chorus2,0,1
6780,English,Business,Chinese,Physics,Political Science,Aero Engineering,0,0
6781,Physics,Biology,Aero Engineering,History,Algebra,Astro Engineering,1,0
6782,Machine Learning,Biology,Spanish,Astro Engineering,French,Aero Engineering,0,0
6783,Algebra,History,Biology,Astro Engineering,Physics,Optimization,0,0
6784,Political Science,Machine Learning,Chemistry,Aero Engineering,Biology,French,0,0
6785,Spanish,Algebra,Social Science,English,Machine Learning,History,1,0
6786,Chemistry,Aero Engineering,Physics,Spanish,Business,English,1,0
6787,Biology,Political Science,English,Aero Engineering,French,Business,0,0
6788,Optimization,French,Biology,Political Science,Chorus1,Chorus2,0,1
6789,Physics,Aero Engineering,Chinese,English,Chorus1,Chorus2,0,1
6790,Physics,English,Optimization,Biology,Chorus1,Chorus2,0,1
6791,Machine Learning,English,Biology,Spanish,Physics,Social Science,0,0
6792,Aero Engineering,History,Political Science,Machine Learning,Spanish,Business,1,0
6793,Chemistry,Algebra,Physics,Social Science,English,Machine Learning,1,0
6794,Physics,Chinese,Biology,French,English,Machine Learning,0,0
6795,Spanish,Astro Engineering,Chinese,Physics,Chemistry,Business,1,0
6796,History,French,Aero Engineering,Social Science,Biology,Business,1,0
6797,Physics,Aero Engineering,Spanish,English,Chinese,History,0,0
6798,Optimization,Spanish,Political Science,Astro Engineering,Chorus1,Chorus2,0,1
6799,History,Astro Engineering,Political Science,Chinese,Physics,French,0,0
6800,Astro Engineering,Algebra,Biology,Chemistry,Chinese,Aero Engineering,0,0
6801,Physics,Chinese,Political Science,Social Science,Astro Engineering,Algebra,1,0
6802,Astro Engineering,Business,Algebra,Political Science,Chorus1,Chorus2,0,1
6803,History,Physics,Business,Biology,Social Science,Algebra,0,0
6804,Spanish,English,History,Astro Engineering,Algebra,Optimization,1,0
6805,History,Social Science,Political Science,Chemistry,English,Biology,1,0
6806,Biology,Machine Learning,Spanish,Physics,Chorus1,Chorus2,0,1
6807,Astro Engineering,History,Algebra,Physics,Optimization,Chemistry,1,0
6808,Physics,Political Science,English,Chinese,Chorus1,Chorus2,0,1
6809,History,English,Aero Engineering,Physics,Spanish,Political Science,1,0
6810,French,Optimization,Political Science,Social Science,English,History,0,0
6811,Machine Learning,History,French,Algebra,Aero Engineering,Physics,0,0
6812,Political Science,Machine Learning,English,Biology,Chemistry,Business,0,0
6813,Biology,Chemistry,English,French,Astro Engineering,Spanish,1,0
6814,Algebra,Chemistry,Business,Optimization,Physics,French,1,0
6815,Political Science,Biology,Chinese,French,Chemistry,Algebra,0,0
6816,Chinese,Algebra,English,French,Chorus1,Chorus2,0,1
6817,Astro Engineering,Chinese,Social Science,Business,Chorus1,Chorus2,0,1
6818,English,Social Science,French,Optimization,Algebra,Political Science,0,0
6819,Biology,Physics,English,History,Astro Engineering,Social Science,0,0
6820,Chinese,Algebra,French,English,Chorus1,Chorus2,0,1
6821,Spanish,Algebra,Chinese,Biology,Social Science,Business,0,0
6822,English,Biology,Business,History,Algebra,Chemistry,0,0
6823,Astro Engineering,Chemistry,Physics,Algebra,Biology,Political Science,0,0
6824,Optimization,Algebra,Biology,Business,Political Science,Astro Engineering,0,0
6825,Chinese,Chemistry,English,Optimization,Chorus1,Chorus2,0,1
6826,Algebra,Machine Learning,Physics,Aero Engineering,History,Spanish,0,0
6827,Astro Engineering,Biology,Aero Engineering,Chinese,Business,Machine Learning,0,0
6828,Aero Engineering,French,Political Science,History,Spanish,Machine Learning,0,0
6829,Business,Chemistry,French,Political Science,Biology,Algebra,1,0
6830,French,Chemistry,History,Optimization,Chorus1,Chorus2,0,1
6831,English,History,Biology,French,Chorus1,Chorus2,0,1
6832,Optimization,Political Science,Algebra,French,Machine Learning,Chemistry,0,0
6833,Spanish,History,Political Science,Algebra,Chorus1,Chorus2,0,1
6834,Astro Engineering,French,Physics,Machine Learning,English,History,1,0
6835,Algebra,Machine Learning,Social Science,Optimization,Chemistry,Biology,1,0
6836,Aero Engineering,English,Chemistry,Algebra,Chorus1,Chorus2,0,1
6837,Business,Astro Engineering,Chemistry,Spanish,Chorus1,Chorus2,0,1
6838,History,Social Science,Optimization,Physics,Machine Learning,Political Science,0,0
6839,Political Science,Machine Learning,Algebra,Chemistry,Biology,Social Science,0,0
6840,English,Astro Engineering,History,Political Science,Social Science,Optimization,0,0
6841,Biology,Physics,French,Chemistry,Political Science,Spanish,0,0
6842,Chemistry,Machine Learning,Political Science,English,French,Aero Engineering,1,0
6843,Astro Engineering,Spanish,Physics,Machine Learning,Chinese,Business,0,0
6844,Machine Learning,Biology,History,Political Science,Chinese,French,0,0
