,Class 1,Class 2,Class 3,Class 4,Class 5,Class 6,Athlete,Chorus
4177,Chemistry,Physics,English,History,Chorus1,Chorus2,0,1
4178,Astro Engineering,History,Aero Engineering,French,English,Chinese,0,0
4179,Business,Political Science,Optimization,Spanish,Chorus1,Chorus2,0,1
4180,Chemistry,English,Physics,French,Spanish,Social Science,0,0
4181,Astro Engineering,Chemistry,Political Science,Aero Engineering,Chinese,Biology,1,0
4182,Biology,Spanish,Business,Chemistry,English,Astro Engineering,1,0
4183,History,Spanish,Biology,Social Science,Optimization,Algebra,0,0
4184,Political Science,Astro Engineering,Biology,History,Machine Learning,Spanish,1,0
4185,English,Social Science,French,Aero Engineering,Astro Engineering,Algebra,0,0
4186,Algebra,Spanish,Aero Engineering,Chemistry,English,Chinese,1,0
4187,Chinese,Political Science,French,Machine Learning,Chorus1,Chorus2,0,1
4188,Business,French,Machine Learning,Astro Engineering,Optimization,Physics,0,0
4189,French,Aero Engineering,Astro Engineering,Chemistry,Chinese,Algebra,0,0
4190,French,Algebra,Physics,Biology,Chorus1,Chorus2,0,1
4191,Social Science,Algebra,Chemistry,Chinese,Machine Learning,Biology,0,0
4192,Aero Engineering,Optimization,Machine Learning,History,Astro Engineering,Business,0,0
4193,Social Science,English,Machine Learning,Astro Engineering,French,Algebra,1,0
4194,Astro Engineering,Machine Learning,Social Science,Optimization,English,Biology,0,0
4195,Physics,History,Biology,Chemistry,Chorus1,Chorus2,0,1
4196,Chemistry,Aero Engineering,Algebra,Political Science,French,Social Science,0,0
4197,Chemistry,Optimization,Political Science,Algebra,Spanish,Business,0,0
4198,History,Machine Learning,Chinese,Biology,Aero Engineering,Political Science,0,0
4199,Spanish,Algebra,French,History,Business,Chemistry,0,0
4200,Biology,Algebra,Physics,Astro Engineering,Business,Aero Engineering,0,0
4201,Aero Engineering,English,Chemistry,Business,Chorus1,Chorus2,0,1
4202,Biology,History,Machine Learning,Astro Engineering,Social Science,Physics,0,0
4203,Aero Engineering,Business,Political Science,Algebra,English,Biology,0,0
4204,Astro Engineering,Aero Engineering,Algebra,Machine Learning,Chinese,Chemistry,0,0
4205,Physics,English,Algebra,Aero Engineering,Biology,French,0,0
4206,French,Social Science,English,Physics,Chorus1,Chorus2,0,1
4207,Physics,Chemistry,English,Social Science,Chorus1,Chorus2,0,1
4208,English,Political Science,Optimization,History,Social Science,Chinese,0,0
4209,History,Social Science,English,Chinese,Chorus1,Chorus2,0,1
4210,Optimization,Spanish,French,Business,Astro Engineering,Chemistry,0,0
4211,Optimization,Machine Learning,Social Science,French,Chorus1,Chorus2,0,1
4212,Spanish,Physics,English,Political Science,History,Algebra,0,0
4213,Astro Engineering,Business,Algebra,English,Chemistry,Biology,0,0
4214,Chemistry,Physics,Social Science,Spanish,Biology,Chinese,1,0
4215,French,Business,Physics,History,Chorus1,Chorus2,0,1
4216,French,Business,Chemistry,Algebra,Astro Engineering,English,1,0
4217,Chemistry,English,Chinese,Political Science,Biology,Astro Engineering,0,0
4218,History,English,Algebra,Spanish,Chorus1,Chorus2,0,1
4219,Physics,Aero Engineering,French,Algebra,Machine Learning,English,1,0
4220,Optimization,Biology,Political Science,Chemistry,Physics,Algebra,1,0
4221,History,Machine Learning,English,Optimization,Chinese,Chemistry,0,0
4222,French,History,Political Science,Biology,Chinese,English,1,0
4223,Aero Engineering,History,Physics,English,Chorus1,Chorus2,0,1
4224,Aero Engineering,Algebra,French,Optimization,Chorus1,Chorus2,0,1
4225,French,Aero Engineering,Physics,Social Science,Spanish,Chinese,0,0
4226,Chemistry,Optimization,Machine Learning,Physics,Chorus1,Chorus2,0,1
4227,Physics,Business,Chinese,History,Chorus1,Chorus2,0,1
4228,History,Optimization,Algebra,Biology,Social Science,Physics,1,0
4229,Biology,Chemistry,Spanish,Chinese,Physics,Aero Engineering,1,0
4230,Optimization,French,Political Science,Astro Engineering,History,Machine Learning,0,0
4231,Aero Engineering,English,Political Science,Algebra,Biology,Astro Engineering,0,0
4232,Physics,Biology,History,Aero Engineering,Social Science,Machine Learning,1,0
4233,Algebra,Optimization,Spanish,Machine Learning,History,Biology,0,0
4234,Aero Engineering,Chinese,History,Astro Engineering,Chorus1,Chorus2,0,1
4235,Chemistry,History,Chinese,Aero Engineering,Chorus1,Chorus2,0,1
4236,History,Spanish,Biology,Social Science,Physics,Chemistry,0,0
4237,Chinese,Biology,Spanish,Optimization,Astro Engineering,Chemistry,1,0
4238,French,Astro Engineering,Aero Engineering,Algebra,Chorus1,Chorus2,0,1
4239,Social Science,Chinese,Aero Engineering,Chemistry,French,Spanish,0,0
4240,Aero Engineering,Physics,Machine Learning,Algebra,Chemistry,Spanish,0,0
4241,Biology,English,Business,Chemistry,Chinese,Machine Learning,0,0
4242,Business,Social Science,French,Optimization,Chorus1,Chorus2,0,1
4243,Machine Learning,Spanish,Chemistry,Optimization,Chorus1,Chorus2,0,1
4244,Political Science,Business,Chemistry,Optimization,Biology,Aero Engineering,1,0
4245,Chinese,Biology,Astro Engineering,English,Spanish,Physics,1,0
4246,Biology,Business,Aero Engineering,Optimization,Chinese,English,0,0
4247,Social Science,Biology,Spanish,French,Algebra,Physics,1,0
4248,Spanish,Biology,Machine Learning,Social Science,Chinese,Aero Engineering,0,0
4249,Machine Learning,Astro Engineering,Business,Biology,Physics,Algebra,1,0
4250,English,Business,Physics,Aero Engineering,Astro Engineering,Algebra,0,0
4251,Biology,Optimization,History,Business,Aero Engineering,Machine Learning,0,0
4252,Biology,Business,History,Political Science,Social Science,Astro Engineering,0,0
4253,Political Science,Astro Engineering,Chinese,Chemistry,Chorus1,Chorus2,0,1
4254,Business,Aero Engineering,History,Optimization,Chorus1,Chorus2,0,1
4255,Algebra,Biology,Social Science,French,Astro Engineering,Optimization,0,0
4256,French,History,Optimization,Political Science,English,Chinese,0,0
4257,Spanish,Biology,Aero Engineering,French,Astro Engineering,Algebra,0,0
4258,Algebra,Chinese,Business,Social Science,Aero Engineering,Chemistry,0,0
4259,Chinese,Biology,Optimization,Chemistry,Chorus1,Chorus2,0,1
4260,Algebra,Physics,Spanish,Astro Engineering,Machine Learning,Aero Engineering,0,0
4261,Aero Engineering,Social Science,History,Physics,Political Science,Optimization,0,0
4262,Astro Engineering,Social Science,Algebra,Optimization,Business,Spanish,0,0
4263,Physics,French,Aero Engineering,Algebra,Business,Spanish,1,0
4264,Physics,Algebra,Astro Engineering,French,Machine Learning,Chemistry,1,0
4265,Business,Spanish,Aero Engineering,French,Political Science,Biology,0,0
4266,Algebra,Physics,Spanish,Chemistry,Machine Learning,Optimization,0,0
4267,Optimization,Social Science,Machine Learning,English,Chorus1,Chorus2,0,1
4268,Chemistry,Physics,English,Business,Aero Engineering,Algebra,0,0
4269,Optimization,Business,Astro Engineering,Social Science,Political Science,English,0,0
4270,Business,French,Chinese,Machine Learning,Spanish,Algebra,1,0
4271,Business,Physics,Optimization,Chemistry,Political Science,Aero Engineering,1,0
4272,Algebra,Spanish,English,Aero Engineering,Chorus1,Chorus2,0,1
4273,French,Political Science,History,Chemistry,Chorus1,Chorus2,0,1
4274,Social Science,Aero Engineering,Physics,Chemistry,Biology,French,0,0
4275,Machine Learning,English,Political Science,History,Chinese,Optimization,0,0
4276,French,Chinese,Optimization,Social Science,Biology,Algebra,0,0
4277,Aero Engineering,Machine Learning,Physics,Political Science,Chorus1,Chorus2,0,1
4278,Machine Learning,Social Science,Political Science,Algebra,Chorus1,Chorus2,0,1
4279,Chinese,Political Science,Physics,Aero Engineering,Chorus1,Chorus2,0,1
4280,Algebra,Social Science,Spanish,Biology,Aero Engineering,French,1,0
4281,Spanish,Chinese,Social Science,Biology,French,Machine Learning,1,0
4282,History,Business,Physics,Aero Engineering,Chinese,Social Science,0,0
4283,History,Political Science,Algebra,Business,Aero Engineering,Spanish,0,0
4284,Business,Aero Engineering,French,Biology,Chorus1,Chorus2,0,1
4285,Social Science,Physics,History,Optimization,Biology,Machine Learning,0,0
4286,Physics,Political Science,Biology,History,Astro Engineering,Chemistry,0,0
4287,Optimization,Astro Engineering,French,Machine Learning,Chorus1,Chorus2,0,1
4288,Physics,Spanish,Political Science,Optimization,Astro Engineering,Aero Engineering,0,0
4289,Biology,Astro Engineering,Spanish,Chemistry,Optimization,Chinese,0,0
4290,Business,Physics,Machine Learning,Biology,French,Astro Engineering,0,0
4291,Social Science,History,Spanish,Chinese,Astro Engineering,Physics,0,0
4292,English,Social Science,French,Business,Machine Learning,Optimization,0,0
4293,Chemistry,Optimization,English,Algebra,Chorus1,Chorus2,0,1
4294,Political Science,Optimization,Business,Astro Engineering,English,French,1,0
4295,Social Science,Political Science,Spanish,Chinese,Chemistry,Aero Engineering,0,0
4296,Machine Learning,Political Science,French,Biology,English,History,0,0
4297,Political Science,Chemistry,Optimization,Chinese,History,Algebra,0,0
4298,Algebra,English,History,Business,Chinese,Aero Engineering,0,0
4299,Machine Learning,Aero Engineering,Physics,Social Science,Chorus1,Chorus2,0,1
4300,French,English,Chinese,Aero Engineering,Machine Learning,Biology,1,0
4301,Business,Spanish,Physics,Chinese,Chorus1,Chorus2,0,1
4302,Chinese,English,Biology,Astro Engineering,Business,Algebra,0,0
4303,Chinese,Astro Engineering,French,Chemistry,Spanish,Algebra,0,0
4304,Business,English,Aero Engineering,Social Science,Chemistry,Chinese,0,0
4305,French,Business,English,Aero Engineering,Chorus1,Chorus2,0,1
4306,Social Science,Political Science,Astro Engineering,Chemistry,Biology,Aero Engineering,1,0
4307,Algebra,Aero Engineering,Social Science,Chemistry,Machine Learning,Business,0,0
4308,Biology,History,Physics,French,Social Science,Astro Engineering,0,0
4309,Business,English,Physics,Political Science,History,Chemistry,0,0
4310,Astro Engineering,Political Science,Optimization,Biology,Chemistry,Chinese,0,0
4311,Algebra,Spanish,Biology,Political Science,Physics,Aero Engineering,0,0
4312,Chemistry,Algebra,History,Spanish,Machine Learning,Physics,0,0
4313,Business,Spanish,Physics,Optimization,Chorus1,Chorus2,0,1
4314,Chemistry,Physics,French,Aero Engineering,Political Science,Social Science,1,0
4315,Aero Engineering,Physics,Algebra,Political Science,Chorus1,Chorus2,0,1
4316,Algebra,Chinese,Biology,Machine Learning,Chorus1,Chorus2,0,1
4317,Algebra,Machine Learning,Chinese,Social Science,Optimization,History,0,0
4318,French,Biology,English,Physics,Chorus1,Chorus2,0,1
4319,French,Astro Engineering,Algebra,Business,Biology,Political Science,0,0
4320,History,Chinese,Business,Biology,Machine Learning,Political Science,0,0
4321,Machine Learning,Biology,Optimization,Physics,Astro Engineering,Spanish,0,0
4322,Aero Engineering,Chemistry,English,Spanish,Business,Political Science,0,0
4323,Social Science,Machine Learning,History,Chemistry,French,Spanish,0,0
4324,Astro Engineering,Algebra,Optimization,Chinese,Chorus1,Chorus2,0,1
4325,Social Science,History,Spanish,Aero Engineering,Algebra,Astro Engineering,0,0
4326,Chemistry,Aero Engineering,Astro Engineering,Chinese,History,Business,0,0
4327,Machine Learning,Political Science,History,Business,Social Science,Algebra,0,0
4328,English,Chinese,Physics,History,Algebra,Biology,0,0
4329,Optimization,Astro Engineering,Aero Engineering,Spanish,Chorus1,Chorus2,0,1
4330,Aero Engineering,Biology,History,Chemistry,Chorus1,Chorus2,0,1
4331,Optimization,Business,Machine Learning,Physics,Spanish,Astro Engineering,0,0
4332,French,Biology,Physics,English,Chorus1,Chorus2,0,1
4333,Social Science,Physics,Political Science,French,Algebra,Biology,0,0
4334,Optimization,Political Science,Chinese,Algebra,Chorus1,Chorus2,0,1
4335,Machine Learning,Business,Aero Engineering,Spanish,English,Biology,0,0
4336,Astro Engineering,Business,Biology,Algebra,Political Science,English,0,0
4337,French,Chinese,Biology,Machine Learning,Chorus1,Chorus2,0,1
4338,English,Biology,Social Science,Optimization,Chorus1,Chorus2,0,1
4339,Optimization,Chemistry,Political Science,English,Chorus1,Chorus2,0,1
4340,French,Chinese,Machine Learning,Social Science,History,Aero Engineering,1,0
4341,Optimization,History,Physics,Chinese,Biology,Chemistry,0,0
4342,Chemistry,Aero Engineering,Social Science,English,Physics,Political Science,0,0
4343,Aero Engineering,Optimization,Political Science,Chinese,Chorus1,Chorus2,0,1
4344,Chinese,Biology,French,Astro Engineering,English,Algebra,0,0
4345,Physics,Spanish,Machine Learning,Aero Engineering,Political Science,Chemistry,0,0
4346,Biology,Business,Chemistry,Political Science,Physics,Machine Learning,0,0
4347,Aero Engineering,Astro Engineering,Social Science,History,Machine Learning,Physics,1,0
4348,Chinese,Spanish,Biology,French,Political Science,Optimization,0,0
4349,Astro Engineering,Business,English,Spanish,Political Science,Biology,1,0
4350,Chinese,Business,Biology,Algebra,Political Science,Aero Engineering,0,0
4351,Chinese,Physics,Algebra,Spanish,Political Science,Aero Engineering,1,0
4352,Optimization,Aero Engineering,Algebra,English,Chorus1,Chorus2,0,1
4353,Business,Chemistry,Biology,Political Science,Machine Learning,English,0,0
4354,Physics,French,Aero Engineering,Biology,Business,History,0,0
4355,Business,Machine Learning,Astro Engineering,Chinese,Spanish,Social Science,0,0
4356,Physics,Social Science,Algebra,History,Biology,Chemistry,0,0
4357,English,Social Science,Spanish,Biology,Chorus1,Chorus2,0,1
4358,French,Aero Engineering,Spanish,Chemistry,Chorus1,Chorus2,0,1
4359,Aero Engineering,Political Science,Machine Learning,History,Chorus1,Chorus2,0,1
4360,Machine Learning,English,Chemistry,Social Science,Chorus1,Chorus2,0,1
4361,English,Business,History,Political Science,Chorus1,Chorus2,0,1
4362,Aero Engineering,Optimization,Business,Biology,Spanish,French,0,0
4363,English,Algebra,Business,Machine Learning,Social Science,Astro Engineering,0,0
4364,Social Science,Machine Learning,History,Business,Chorus1,Chorus2,0,1
4365,Optimization,Aero Engineering,Business,Physics,Chorus1,Chorus2,0,1
4366,Machine Learning,History,English,Aero Engineering,Algebra,Political Science,0,0
4367,English,Political Science,Machine Learning,Chinese,Spanish,History,0,0
4368,Machine Learning,Aero Engineering,Chemistry,Social Science,Biology,French,0,0
4369,Biology,Machine Learning,Social Science,Political Science,Chinese,English,0,0
4370,English,Aero Engineering,French,Machine Learning,History,Social Science,0,0
4371,English,Optimization,History,Physics,French,Aero Engineering,0,0
4372,Business,Algebra,History,Chinese,Chorus1,Chorus2,0,1
4373,English,Machine Learning,Chemistry,Business,Spanish,Optimization,0,0
4374,Chemistry,French,Astro Engineering,Business,Optimization,History,1,0
4375,Business,Algebra,Chemistry,Optimization,Biology,Aero Engineering,1,0
4376,Optimization,Social Science,English,Machine Learning,Chorus1,Chorus2,0,1
4377,French,Machine Learning,Biology,English,Aero Engineering,Optimization,0,0
4378,Aero Engineering,English,Spanish,Chemistry,Machine Learning,Optimization,0,0
4379,Spanish,History,Algebra,Political Science,Chorus1,Chorus2,0,1
4380,Biology,Astro Engineering,Physics,Algebra,French,Political Science,1,0
4381,Chinese,Algebra,Social Science,Chemistry,Optimization,Physics,0,0
4382,Optimization,English,History,French,Chorus1,Chorus2,0,1
4383,Chemistry,Political Science,Business,Optimization,Chorus1,Chorus2,0,1
4384,Social Science,Optimization,History,Biology,English,Chemistry,0,0
4385,Machine Learning,Social Science,Algebra,Chinese,Biology,Aero Engineering,0,0
4386,Political Science,Spanish,Chemistry,Optimization,Social Science,Machine Learning,0,0
4387,Business,Astro Engineering,Optimization,Aero Engineering,Chorus1,Chorus2,0,1
4388,Astro Engineering,Physics,Aero Engineering,Social Science,Chemistry,Political Science,0,0
4389,Business,Physics,Optimization,Astro Engineering,History,Social Science,1,0
4390,Political Science,Chinese,English,Social Science,Aero Engineering,Physics,1,0
