,Class 1,Class 2,Class 3,Class 4,Class 5,Class 6,Athlete,Chorus
4387,Aero Engineering,Business,English,History,Social Science,Political Science,0,0
4388,Biology,Aero Engineering,Physics,Astro Engineering,French,Social Science,0,0
4389,Optimization,Political Science,Algebra,Business,Chorus1,Chorus2,0,1
4390,French,Social Science,Algebra,Business,Political Science,Aero Engineering,0,0
4391,Social Science,Algebra,Physics,Political Science,Business,English,0,0
4392,Spanish,Machine Learning,Chinese,English,Chorus1,Chorus2,0,1
4393,Social Science,Chemistry,Astro Engineering,Physics,French,English,1,0
4394,Social Science,History,Astro Engineering,English,Political Science,Biology,0,0
4395,Aero Engineering,Optimization,Chinese,Machine Learning,French,Social Science,0,0
4396,Aero Engineering,Business,English,Physics,History,Optimization,0,0
4397,Physics,History,Chemistry,English,Aero Engineering,Social Science,0,0
4398,English,History,Machine Learning,Chemistry,Chorus1,Chorus2,0,1
4399,Social Science,Chinese,History,Machine Learning,Optimization,Physics,1,0
4400,History,Chinese,Optimization,French,Chorus1,Chorus2,0,1
4401,Social Science,Astro Engineering,English,Physics,Biology,Algebra,0,0
4402,History,Aero Engineering,Astro Engineering,Physics,Chorus1,Chorus2,0,1
4403,Social Science,Machine Learning,French,Aero Engineering,Optimization,Physics,0,0
4404,History,Astro Engineering,Machine Learning,Social Science,Biology,Aero Engineering,0,0
4405,Political Science,Spanish,Physics,Biology,Machine Learning,Astro Engineering,1,0
4406,Spanish,Algebra,Chinese,Social Science,History,Biology,0,0
4407,Astro Engineering,History,Business,Physics,Algebra,Biology,0,0
4408,Chemistry,Social Science,Chinese,Optimization,Physics,Algebra,1,0
4409,Astro Engineering,Aero Engineering,Social Science,Chinese,Machine Learning,History,0,0
4410,Spanish,Political Science,Physics,Business,Aero Engineering,Optimization,0,0
4411,Astro Engineering,French,Biology,English,Business,Chinese,0,0
4412,French,Business,Social Science,Machine Learning,English,Biology,0,0
4413,Chemistry,Business,Chinese,Political Science,Chorus1,Chorus2,0,1
4414,Astro Engineering,Physics,English,History,Chorus1,Chorus2,0,1
4415,Aero Engineering,Optimization,French,Social Science,Business,History,0,0
4416,Physics,Astro Engineering,Chinese,History,Aero Engineering,French,0,0
4417,Spanish,Business,Algebra,Physics,Biology,Astro Engineering,0,0
4418,History,English,Biology,Optimization,Aero Engineering,Physics,1,0
4419,Physics,Political Science,Aero Engineering,Machine Learning,Algebra,French,0,0
4420,Machine Learning,Political Science,Social Science,Chinese,Chemistry,Business,0,0
4421,Social Science,Spanish,Physics,Chinese,Machine Learning,French,1,0
4422,Biology,Aero Engineering,Astro Engineering,Social Science,Optimization,Machine Learning,0,0
4423,History,Astro Engineering,Social Science,Biology,Chinese,Physics,0,0
4424,Spanish,History,Astro Engineering,Social Science,English,Aero Engineering,0,0
4425,Political Science,Business,Social Science,Machine Learning,Biology,French,1,0
4426,Biology,French,Algebra,Astro Engineering,Optimization,Social Science,0,0
4427,Business,Chinese,Astro Engineering,Political Science,Biology,Optimization,0,0
4428,Business,Physics,French,Social Science,Aero Engineering,English,1,0
4429,Biology,Physics,Spanish,Business,Algebra,Political Science,0,0
4430,Biology,English,Optimization,Spanish,Political Science,Business,0,0
4431,English,French,Chinese,Spanish,Machine Learning,Business,0,0
4432,Business,Algebra,Spanish,Chemistry,English,Machine Learning,0,0
4433,Spanish,Business,Optimization,French,Chorus1,Chorus2,0,1
4434,Social Science,Political Science,Optimization,Physics,French,Machine Learning,0,0
4435,Astro Engineering,Optimization,French,Biology,Chinese,History,1,0
4436,Aero Engineering,Algebra,Optimization,Political Science,Chorus1,Chorus2,0,1
4437,Astro Engineering,Aero Engineering,Chinese,Spanish,Political Science,Business,1,0
4438,Optimization,Political Science,English,Algebra,Chinese,Chemistry,0,0
4439,Biology,French,Algebra,Chemistry,Chinese,Physics,0,0
4440,Physics,Political Science,Chinese,French,Optimization,History,1,0
4441,Astro Engineering,Machine Learning,History,Chemistry,Aero Engineering,Optimization,0,0
4442,Chinese,Aero Engineering,Astro Engineering,Optimization,Chemistry,French,0,0
4443,Physics,Spanish,Political Science,History,Chinese,Aero Engineering,0,0
4444,Social Science,Chemistry,Astro Engineering,Biology,Physics,French,1,0
4445,French,Social Science,Physics,English,Chinese,Aero Engineering,0,0
4446,Social Science,Physics,History,Optimization,Machine Learning,Business,1,0
4447,English,French,Machine Learning,Political Science,Optimization,Spanish,1,0
4448,Physics,Biology,French,Astro Engineering,Spanish,Optimization,0,0
4449,Biology,Business,History,Algebra,Political Science,Chinese,0,0
4450,Biology,English,Social Science,Political Science,Machine Learning,Algebra,1,0
4451,Algebra,Machine Learning,Business,Social Science,French,History,1,0
4452,Business,Spanish,Social Science,Astro Engineering,Political Science,Physics,1,0
4453,Chinese,Social Science,Astro Engineering,Optimization,Spanish,French,0,0
4454,Chinese,Astro Engineering,Physics,Social Science,Chemistry,History,1,0
4455,Social Science,Business,Physics,Chinese,Chorus1,Chorus2,0,1
4456,Machine Learning,Optimization,Chemistry,Business,Spanish,Social Science,0,0
4457,Business,Biology,Physics,Algebra,Machine Learning,Chemistry,0,0
4458,Biology,Business,Astro Engineering,Political Science,Chorus1,Chorus2,0,1
4459,Spanish,History,Social Science,Business,Algebra,Machine Learning,0,0
4460,Machine Learning,Social Science,Biology,Chinese,English,Chemistry,0,0
4461,Chinese,Optimization,Aero Engineering,Biology,Political Science,Chemistry,0,0
4462,Social Science,Astro Engineering,Algebra,Business,Chinese,Aero Engineering,0,0
4463,Social Science,English,Machine Learning,Chemistry,French,Political Science,0,0
4464,Chinese,Chemistry,Aero Engineering,Optimization,Spanish,Machine Learning,0,0
4465,Algebra,Chemistry,Physics,Business,French,Chinese,0,0
4466,Biology,History,Optimization,Chemistry,Business,English,0,0
4467,Optimization,Astro Engineering,History,Social Science,Chinese,Machine Learning,0,0
4468,Spanish,Business,History,Political Science,Chinese,Biology,0,0
4469,Machine Learning,Social Science,Algebra,Spanish,Optimization,Chinese,0,0
4470,Physics,French,Astro Engineering,Chemistry,History,Machine Learning,0,0
4471,Biology,English,Astro Engineering,Machine Learning,Aero Engineering,Optimization,0,0
4472,Optimization,History,Algebra,Chinese,Chorus1,Chorus2,0,1
4473,Optimization,French,Chemistry,Political Science,Spanish,Physics,0,0
4474,Political Science,Biology,Social Science,History,Algebra,Chemistry,0,0
4475,Machine Learning,History,Astro Engineering,Optimization,Physics,Aero Engineering,0,0
4476,Aero Engineering,Social Science,Chemistry,Astro Engineering,Chinese,Algebra,0,0
4477,Social Science,Physics,Astro Engineering,Business,Machine Learning,Algebra,0,0
4478,Business,Optimization,Social Science,Physics,Algebra,English,0,0
4479,Aero Engineering,Political Science,Spanish,French,English,History,0,0
4480,Political Science,Aero Engineering,History,Chinese,Chorus1,Chorus2,0,1
4481,Optimization,Astro Engineering,Social Science,French,Political Science,Aero Engineering,1,0
4482,Spanish,Machine Learning,French,English,Chorus1,Chorus2,0,1
4483,History,Biology,Aero Engineering,Business,Algebra,French,0,0
4484,Algebra,Machine Learning,Astro Engineering,Spanish,English,Chinese,1,0
4485,Chemistry,Astro Engineering,Political Science,Machine Learning,French,Optimization,0,0
4486,Astro Engineering,Social Science,Machine Learning,Political Science,Business,English,0,0
4487,Astro Engineering,Social Science,French,Physics,English,Spanish,0,0
4488,Chemistry,Biology,Political Science,Physics,Business,Machine Learning,0,0
4489,Political Science,Physics,Algebra,Social Science,Biology,English,0,0
4490,History,Physics,Spanish,Social Science,Algebra,English,1,0
4491,Physics,Chinese,Aero Engineering,Chemistry,Chorus1,Chorus2,0,1
4492,Political Science,Biology,Spanish,Social Science,Chorus1,Chorus2,0,1
4493,Astro Engineering,Optimization,Algebra,Spanish,Chemistry,English,1,0
4494,History,Political Science,Business,Algebra,Optimization,Biology,0,0
4495,Physics,Biology,Optimization,History,Astro Engineering,Algebra,0,0
4496,Spanish,Biology,Physics,Astro Engineering,Political Science,Social Science,0,0
4497,Social Science,Machine Learning,Astro Engineering,Chinese,Aero Engineering,Algebra,0,0
4498,Astro Engineering,Chinese,English,Chemistry,Political Science,Social Science,0,0
4499,Spanish,Aero Engineering,History,Social Science,Chorus1,Chorus2,0,1
4500,Optimization,French,Aero Engineering,Social Science,Chorus1,Chorus2,0,1
4501,Optimization,Aero Engineering,Chemistry,Political Science,Astro Engineering,Biology,0,0
4502,Algebra,Spanish,Chinese,Machine Learning,History,Business,0,0
4503,Spanish,Social Science,Astro Engineering,Chinese,Chorus1,Chorus2,0,1
4504,Political Science,Chinese,Biology,Spanish,History,Algebra,0,0
4505,Algebra,Political Science,Astro Engineering,Biology,Optimization,French,1,0
4506,Business,Optimization,Biology,Social Science,Chorus1,Chorus2,0,1
4507,English,Physics,Biology,Aero Engineering,Spanish,Social Science,0,0
4508,Machine Learning,Biology,Spanish,Algebra,Chemistry,French,0,0
4509,Business,Political Science,Chemistry,Chinese,Chorus1,Chorus2,0,1
4510,Chinese,Political Science,English,Physics,Astro Engineering,History,1,0
4511,Spanish,Political Science,Algebra,Aero Engineering,French,Physics,0,0
4512,Aero Engineering,Machine Learning,Chemistry,Algebra,Optimization,Political Science,1,0
4513,Optimization,Physics,Astro Engineering,Social Science,Aero Engineering,English,0,0
4514,Algebra,Chinese,English,French,Spanish,Aero Engineering,0,0
4515,Physics,Aero Engineering,History,Biology,Political Science,French,0,0
4516,Business,English,Physics,Machine Learning,Chorus1,Chorus2,0,1
4517,French,Chemistry,Political Science,Chinese,Biology,Astro Engineering,0,0
4518,Political Science,Social Science,Spanish,Aero Engineering,Chemistry,Machine Learning,0,0
4519,Astro Engineering,Business,Chinese,Machine Learning,Biology,Chemistry,1,0
4520,English,Chinese,History,Chemistry,Biology,Astro Engineering,1,0
4521,Chinese,Social Science,Optimization,Aero Engineering,Physics,Chemistry,1,0
4522,Chinese,Algebra,English,Physics,Astro Engineering,Social Science,0,0
4523,Chinese,English,Social Science,Algebra,French,Political Science,1,0
4524,Optimization,English,Business,Astro Engineering,Algebra,Machine Learning,0,0
4525,Physics,Optimization,History,Algebra,Chemistry,Business,1,0
4526,Biology,Machine Learning,Aero Engineering,Spanish,Chinese,Optimization,0,0
4527,Social Science,Spanish,Aero Engineering,History,English,Biology,0,0
4528,Business,Machine Learning,Political Science,Biology,Physics,Chinese,0,0
4529,French,English,Machine Learning,Chinese,Chorus1,Chorus2,0,1
4530,French,Astro Engineering,Political Science,Biology,Chemistry,English,1,0
4531,Aero Engineering,Chemistry,Business,Political Science,Algebra,Social Science,0,0
4532,Spanish,Physics,Social Science,Business,French,Aero Engineering,0,0
4533,Physics,English,Biology,Chinese,Astro Engineering,Aero Engineering,1,0
4534,Chemistry,Algebra,Astro Engineering,History,English,French,0,0
4535,Biology,Physics,Algebra,Business,Political Science,Optimization,0,0
4536,Business,Biology,Algebra,Optimization,Astro Engineering,Spanish,0,0
4537,Chemistry,Optimization,English,French,Chinese,Spanish,0,0
4538,Spanish,Physics,Chinese,Chemistry,Political Science,English,0,0
4539,Optimization,English,Business,History,Physics,Aero Engineering,1,0
4540,History,Political Science,Chemistry,French,Social Science,Biology,0,0
4541,Astro Engineering,Aero Engineering,Political Science,Business,English,Physics,0,0
4542,Optimization,Astro Engineering,Chemistry,History,Biology,Physics,0,0
4543,Algebra,English,Machine Learning,Political Science,Chemistry,Aero Engineering,0,0
4544,History,Physics,Machine Learning,Business,Astro Engineering,Spanish,0,0
4545,French,Astro Engineering,Biology,Machine Learning,Business,Political Science,1,0
4546,Aero Engineering,Chinese,Algebra,History,English,French,0,0
4547,Business,Biology,Machine Learning,Chemistry,Chorus1,Chorus2,0,1
4548,Aero Engineering,Business,Biology,Spanish,History,Social Science,0,0
4549,Chemistry,Algebra,French,History,Machine Learning,Social Science,1,0
4550,Social Science,Political Science,Chinese,Physics,French,English,1,0
4551,Chinese,History,French,Physics,Spanish,Astro Engineering,0,0
4552,Aero Engineering,English,Business,Biology,Physics,Optimization,0,0
4553,French,Chinese,Aero Engineering,Biology,Chorus1,Chorus2,0,1
4554,Physics,Biology,Astro Engineering,Spanish,Chemistry,English,0,0
4555,Aero Engineering,Physics,Political Science,Social Science,English,Business,1,0
4556,Aero Engineering,Algebra,History,Astro Engineering,Chemistry,Spanish,0,0
4557,Chinese,French,Astro Engineering,English,Spanish,Algebra,1,0
4558,History,French,Chinese,Algebra,Social Science,Political Science,1,0
4559,History,Astro Engineering,Political Science,Biology,French,Aero Engineering,1,0
4560,Chemistry,History,Optimization,Business,Machine Learning,Spanish,0,0
4561,Machine Learning,Optimization,Biology,Physics,Chemistry,Aero Engineering,0,0
4562,Biology,Machine Learning,Political Science,Social Science,Algebra,Optimization,1,0
4563,French,Social Science,Astro Engineering,Spanish,Algebra,Optimization,0,0
4564,Biology,Business,French,Spanish,Political Science,Astro Engineering,1,0
4565,Optimization,Chinese,Aero Engineering,History,French,Business,0,0
4566,Business,Astro Engineering,Social Science,Physics,Political Science,Chemistry,0,0
4567,Physics,Astro Engineering,Political Science,Optimization,History,Chemistry,0,0
4568,French,History,Social Science,Political Science,Chorus1,Chorus2,0,1
4569,Chemistry,Chinese,French,English,Machine Learning,Algebra,0,0
4570,Physics,Social Science,English,Chemistry,History,Chinese,0,0
4571,Political Science,Astro Engineering,Biology,English,Machine Learning,Algebra,1,0
4572,Algebra,Biology,Business,Social Science,Chemistry,Physics,0,0
4573,Machine Learning,English,Biology,Physics,Optimization,Chinese,0,0
4574,Political Science,Machine Learning,Business,Spanish,Chorus1,Chorus2,0,1
4575,Biology,History,Algebra,French,Aero Engineering,Business,0,0
4576,Aero Engineering,English,Astro Engineering,Spanish,Chorus1,Chorus2,0,1
4577,Astro Engineering,Chinese,Algebra,Aero Engineering,Physics,French,0,0
4578,Optimization,Physics,Business,Biology,English,History,1,0
4579,History,Aero Engineering,Algebra,Business,Astro Engineering,Chemistry,1,0
4580,History,Aero Engineering,French,Optimization,English,Spanish,0,0
4581,Spanish,History,French,Political Science,Social Science,Physics,1,0
4582,History,Machine Learning,Biology,Astro Engineering,Chemistry,Aero Engineering,0,0
4583,Chemistry,Machine Learning,English,Political Science,Biology,Chinese,0,0
4584,History,Biology,Aero Engineering,Social Science,English,Political Science,0,0
4585,Algebra,English,Social Science,History,Astro Engineering,Machine Learning,1,0
4586,Social Science,Machine Learning,Biology,English,Political Science,Spanish,0,0
4587,Spanish,Chemistry,English,Optimization,Astro Engineering,Business,0,0
4588,Social Science,Chinese,Optimization,French,History,Political Science,1,0
4589,Chemistry,Astro Engineering,Business,Political Science,Optimization,French,0,0
4590,Social Science,Astro Engineering,Political Science,Chinese,English,Physics,0,0
4591,English,Spanish,Physics,Aero Engineering,Machine Learning,Astro Engineering,0,0
4592,Optimization,Machine Learning,History,Algebra,Social Science,French,0,0
4593,Optimization,French,History,Physics,Chorus1,Chorus2,0,1
4594,Chemistry,Machine Learning,Business,Chinese,Aero Engineering,Physics,0,0
