,Class 1,Class 2,Class 3,Class 4,Class 5,Class 6,Athlete,Chorus
3412,Spanish,English,Machine Learning,Chemistry,Aero Engineering,Physics,0,0
3413,History,Algebra,Chinese,Aero Engineering,Optimization,Biology,0,0
3414,English,Astro Engineering,Political Science,Biology,Business,French,0,0
3415,Social Science,Business,Political Science,Physics,Optimization,Spanish,0,0
3416,Chinese,French,Algebra,Machine Learning,Chorus1,Chorus2,0,1
3417,Astro Engineering,Aero Engineering,Chinese,Physics,Machine Learning,Chemistry,0,0
3418,Spanish,Biology,Social Science,Physics,History,Astro Engineering,0,0
3419,Chemistry,Physics,Algebra,Astro Engineering,History,French,0,0
3420,Social Science,Algebra,Machine Learning,Physics,Biology,Spanish,1,0
3421,Physics,Chinese,French,Aero Engineering,History,Machine Learning,0,0
3422,English,Machine Learning,Chemistry,Political Science,Biology,French,0,0
3423,Algebra,Business,Social Science,History,Chorus1,Chorus2,0,1
3424,Chinese,History,Aero Engineering,Biology,Social Science,Spanish,1,0
3425,Political Science,Social Science,Spanish,English,Optimization,Chemistry,1,0
3426,Spanish,Aero Engineering,Chinese,Algebra,Social Science,Astro Engineering,0,0
3427,Chinese,Political Science,Biology,Astro Engineering,English,Social Science,0,0
3428,Physics,French,Astro Engineering,English,Political Science,Biology,0,0
3429,Chinese,English,History,Chemistry,Physics,Business,1,0
3430,French,Business,Chemistry,Machine Learning,English,History,0,0
3431,Chinese,History,Business,Political Science,Astro Engineering,Physics,0,0
3432,Algebra,Physics,Aero Engineering,French,Biology,Optimization,0,0
3433,Political Science,Astro Engineering,Biology,Algebra,Physics,Chemistry,0,0
3434,Algebra,Business,Machine Learning,Astro Engineering,Spanish,Social Science,1,0
3435,Machine Learning,English,Social Science,Algebra,Biology,Astro Engineering,1,0
3436,Machine Learning,Political Science,Aero Engineering,Algebra,Spanish,French,0,0
3437,Biology,Social Science,Spanish,Optimization,Aero Engineering,Algebra,0,0
3438,History,English,Chinese,Astro Engineering,French,Machine Learning,1,0
3439,Spanish,Chinese,Chemistry,Astro Engineering,Biology,Social Science,1,0
3440,English,Chemistry,Astro Engineering,Business,Machine Learning,Spanish,0,0
3441,Social Science,Political Science,History,Aero Engineering,Optimization,French,1,0
3442,Biology,Business,Machine Learning,Aero Engineering,Algebra,English,0,0
3443,Aero Engineering,Algebra,Spanish,Social Science,Chorus1,Chorus2,0,1
3444,Business,History,French,Machine Learning,Physics,Biology,0,0
3445,Machine Learning,Astro Engineering,Political Science,Algebra,Chemistry,Chinese,0,0
3446,Astro Engineering,Optimization,History,Spanish,Machine Learning,Chinese,0,0
3447,Algebra,Spanish,History,Chemistry,French,Business,0,0
3448,Chinese,Aero Engineering,English,Machine Learning,Optimization,Political Science,0,0
3449,Physics,Optimization,Business,English,Chorus1,Chorus2,0,1
3450,English,History,Physics,Chinese,French,Machine Learning,0,0
3451,Optimization,Aero Engineering,Business,History,Chorus1,Chorus2,0,1
3452,History,English,Spanish,Chemistry,Social Science,Aero Engineering,0,0
3453,Chinese,English,Aero Engineering,Social Science,Chorus1,Chorus2,0,1
3454,Chemistry,History,Aero Engineering,Astro Engineering,Business,Physics,1,0
3455,Machine Learning,Chemistry,Biology,Business,Chinese,Optimization,0,0
3456,Spanish,Aero Engineering,Chemistry,History,Business,English,0,0
3457,Biology,Spanish,Astro Engineering,Chinese,English,Physics,0,0
3458,Astro Engineering,Spanish,Algebra,Physics,Optimization,History,0,0
3459,Spanish,Business,Machine Learning,Astro Engineering,Algebra,History,0,0
3460,French,Chinese,Physics,History,Social Science,Political Science,1,0
3461,Political Science,Chemistry,Machine Learning,Business,History,Social Science,0,0
3462,History,French,Social Science,Algebra,Business,English,1,0
3463,Optimization,Spanish,Astro Engineering,Biology,Political Science,French,0,0
3464,Machine Learning,Aero Engineering,Political Science,Algebra,Optimization,Spanish,0,0
3465,Political Science,Astro Engineering,Algebra,History,Biology,Chemistry,0,0
3466,Machine Learning,French,Algebra,Optimization,Spanish,Political Science,0,0
3467,Optimization,Spanish,Algebra,Astro Engineering,Physics,English,0,0
3468,Social Science,Astro Engineering,Physics,Political Science,French,Optimization,1,0
3469,Machine Learning,French,Business,Chinese,Social Science,Optimization,1,0
3470,Aero Engineering,History,Spanish,Physics,Chorus1,Chorus2,0,1
3471,Aero Engineering,Algebra,Chinese,Optimization,Chorus1,Chorus2,0,1
3472,Social Science,Business,Machine Learning,Chemistry,Spanish,Aero Engineering,1,0
3473,Optimization,History,Business,Algebra,Physics,Astro Engineering,0,0
3474,French,History,Algebra,Chemistry,Business,Physics,0,0
3475,Business,Spanish,Physics,History,Optimization,Political Science,0,0
3476,History,Chinese,Optimization,English,Chorus1,Chorus2,0,1
3477,English,Political Science,French,Astro Engineering,Optimization,Machine Learning,0,0
3478,Physics,Business,History,Astro Engineering,French,Algebra,0,0
3479,Biology,Chinese,Chemistry,Spanish,Machine Learning,History,0,0
3480,Aero Engineering,History,Astro Engineering,Political Science,Chorus1,Chorus2,0,1
3481,Optimization,Chemistry,Biology,French,Algebra,History,0,0
3482,Physics,Political Science,Aero Engineering,Chemistry,Spanish,Machine Learning,0,0
3483,Chemistry,Chinese,Political Science,French,Business,English,0,0
3484,Biology,Optimization,Business,Astro Engineering,Algebra,Spanish,1,0
3485,Political Science,Machine Learning,French,Chemistry,Chorus1,Chorus2,0,1
3486,Aero Engineering,Spanish,Business,Chinese,Biology,Chemistry,0,0
3487,Biology,Machine Learning,Social Science,Spanish,Business,Chemistry,1,0
3488,French,English,History,Optimization,Business,Aero Engineering,0,0
3489,Political Science,Chinese,Social Science,History,Astro Engineering,Optimization,1,0
3490,Biology,Business,Aero Engineering,Social Science,French,Machine Learning,0,0
3491,Chinese,Political Science,Aero Engineering,History,Chorus1,Chorus2,0,1
3492,Social Science,Physics,Chemistry,Machine Learning,English,Business,1,0
3493,Machine Learning,History,Biology,Chemistry,Physics,English,0,0
3494,Machine Learning,Chemistry,Chinese,Optimization,Chorus1,Chorus2,0,1
3495,Aero Engineering,Business,Biology,Chemistry,Algebra,Machine Learning,0,0
3496,French,Chinese,Social Science,Optimization,Aero Engineering,History,1,0
3497,Chemistry,Social Science,Business,Optimization,Aero Engineering,Chinese,0,0
3498,Social Science,Biology,Chinese,Political Science,History,Aero Engineering,0,0
3499,Chemistry,Spanish,History,Political Science,Chorus1,Chorus2,0,1
3500,Business,Biology,Political Science,Social Science,Chorus1,Chorus2,0,1
3501,French,Business,Biology,Physics,Chinese,Social Science,0,0
3502,Chemistry,Biology,Algebra,Social Science,Chorus1,Chorus2,0,1
3503,Aero Engineering,History,Machine Learning,Algebra,Spanish,Political Science,0,0
3504,Biology,History,French,Spanish,Business,English,0,0
3505,English,Chinese,Optimization,Social Science,Biology,Algebra,0,0
3506,Business,Political Science,Astro Engineering,Aero Engineering,History,Spanish,0,0
3507,Optimization,Social Science,Business,Biology,Machine Learning,Spanish,0,0
3508,Social Science,Business,Chinese,Astro Engineering,Optimization,English,1,0
3509,Optimization,Machine Learning,Political Science,Chemistry,Chinese,History,0,0
3510,Political Science,Spanish,Social Science,Chemistry,Machine Learning,Chinese,1,0
3511,Chemistry,Chinese,Aero Engineering,Political Science,Spanish,Algebra,0,0
3512,Biology,Machine Learning,Chemistry,Chinese,Physics,French,0,0
3513,Physics,English,Chinese,Spanish,Aero Engineering,Chemistry,0,0
3514,Physics,Algebra,French,Business,Biology,Machine Learning,1,0
3515,Optimization,English,Physics,French,Social Science,Biology,1,0
3516,Astro Engineering,English,Algebra,Machine Learning,French,Political Science,0,0
3517,Machine Learning,Spanish,Physics,Chinese,Chorus1,Chorus2,0,1
3518,Business,Biology,Physics,Optimization,English,Political Science,1,0
3519,Spanish,History,Astro Engineering,Political Science,Chorus1,Chorus2,0,1
3520,Biology,Machine Learning,Algebra,Chinese,Spanish,Business,1,0
3521,Physics,Astro Engineering,Business,English,Biology,Chemistry,0,0
3522,Social Science,Aero Engineering,Optimization,Chinese,Chorus1,Chorus2,0,1
3523,Algebra,English,Machine Learning,French,Chinese,Physics,1,0
3524,Chemistry,Political Science,Machine Learning,English,Aero Engineering,Spanish,1,0
3525,Physics,Social Science,History,French,Machine Learning,Optimization,1,0
3526,History,Spanish,Social Science,Physics,Chorus1,Chorus2,0,1
3527,Spanish,French,Machine Learning,Physics,Chinese,History,0,0
3528,Physics,Optimization,French,Biology,English,Spanish,0,0
3529,Social Science,Biology,Machine Learning,Business,English,Astro Engineering,0,0
3530,Optimization,Political Science,Chinese,Astro Engineering,Chemistry,Business,0,0
3531,Biology,Aero Engineering,History,Physics,Chorus1,Chorus2,0,1
3532,Algebra,Chinese,Optimization,Astro Engineering,Spanish,Physics,0,0
3533,English,Biology,Business,Chemistry,Social Science,Astro Engineering,1,0
3534,Business,Physics,Social Science,Chinese,French,Optimization,1,0
3535,Machine Learning,Astro Engineering,Biology,Social Science,French,Physics,0,0
3536,Social Science,French,Business,Physics,History,English,0,0
3537,History,Business,Chinese,Astro Engineering,Political Science,Algebra,0,0
3538,Physics,History,Business,Algebra,Biology,Chinese,1,0
3539,Chinese,Aero Engineering,Biology,Chemistry,Algebra,Astro Engineering,0,0
3540,Business,Social Science,Physics,Biology,Machine Learning,Aero Engineering,0,0
3541,Political Science,Biology,Astro Engineering,French,Aero Engineering,Algebra,0,0
3542,Machine Learning,English,Optimization,French,Chemistry,Political Science,0,0
3543,Physics,English,Spanish,Aero Engineering,Social Science,Biology,0,0
3544,Optimization,Biology,Physics,Machine Learning,Astro Engineering,Social Science,1,0
3545,Algebra,English,History,Physics,Chinese,Machine Learning,0,0
3546,History,Physics,Chemistry,Chinese,Chorus1,Chorus2,0,1
3547,Machine Learning,English,History,Physics,Spanish,Business,0,0
3548,French,Machine Learning,Algebra,History,Optimization,Spanish,1,0
3549,Optimization,Biology,French,Astro Engineering,Chinese,Aero Engineering,0,0
3550,Social Science,Optimization,Algebra,Business,Chemistry,Chinese,0,0
3551,Machine Learning,Aero Engineering,Political Science,Optimization,Spanish,Business,0,0
3552,Machine Learning,French,Algebra,Social Science,Spanish,Astro Engineering,0,0
3553,Algebra,Aero Engineering,French,Business,Physics,Optimization,0,0
3554,Chemistry,Algebra,Machine Learning,Optimization,Physics,Business,0,0
3555,French,Business,Machine Learning,Physics,Astro Engineering,Chemistry,0,0
3556,Chemistry,History,Business,French,Biology,Social Science,1,0
3557,Spanish,Algebra,Optimization,English,Business,Social Science,0,0
3558,Algebra,Social Science,Machine Learning,Business,Spanish,Biology,0,0
3559,Machine Learning,History,Business,Chinese,Chorus1,Chorus2,0,1
3560,Biology,English,Optimization,Political Science,Algebra,Astro Engineering,0,0
3561,Optimization,English,French,Political Science,Spanish,Social Science,0,0
3562,Biology,Optimization,Machine Learning,French,Physics,Chemistry,1,0
3563,Social Science,Aero Engineering,Machine Learning,History,French,English,0,0
3564,Optimization,Biology,Spanish,Astro Engineering,English,Algebra,1,0
3565,Algebra,Social Science,Aero Engineering,Chemistry,French,Spanish,0,0
3566,Political Science,English,History,Physics,Chorus1,Chorus2,0,1
3567,Aero Engineering,Spanish,French,English,History,Chemistry,1,0
3568,Astro Engineering,Machine Learning,Physics,Chinese,Political Science,History,0,0
3569,Physics,Biology,Chemistry,Machine Learning,Astro Engineering,Algebra,1,0
3570,French,Spanish,Machine Learning,Astro Engineering,History,Chemistry,1,0
3571,Political Science,Algebra,Physics,Astro Engineering,Biology,History,0,0
3572,English,Biology,History,Machine Learning,Business,Algebra,0,0
3573,Spanish,French,Optimization,Political Science,History,Aero Engineering,0,0
3574,Social Science,English,Physics,Machine Learning,Spanish,Biology,0,0
3575,Aero Engineering,History,Chinese,Algebra,Machine Learning,Spanish,0,0
3576,Aero Engineering,Business,Chemistry,Astro Engineering,Spanish,Algebra,0,0
3577,Business,History,Astro Engineering,Physics,French,Social Science,1,0
3578,English,Spanish,Chemistry,History,Chorus1,Chorus2,0,1
3579,Physics,Business,Astro Engineering,Biology,Chinese,Social Science,0,0
3580,Aero Engineering,Chinese,French,English,Chorus1,Chorus2,0,1
3581,Optimization,Chemistry,Astro Engineering,Physics,Algebra,History,1,0
3582,English,Astro Engineering,Machine Learning,Chinese,Aero Engineering,History,0,0
3583,Business,Optimization,Social Science,Physics,English,Machine Learning,0,0
3584,Spanish,Astro Engineering,History,Chinese,Algebra,Physics,0,0
3585,Machine Learning,Chemistry,Astro Engineering,Biology,Chorus1,Chorus2,0,1
3586,Spanish,Social Science,History,Political Science,Physics,Astro Engineering,0,0
3587,Political Science,Chinese,French,English,Astro Engineering,Algebra,0,0
3588,French,Political Science,Chemistry,History,Spanish,Chinese,0,0
3589,Spanish,Political Science,Algebra,Social Science,Chorus1,Chorus2,0,1
3590,Biology,Aero Engineering,Astro Engineering,Political Science,Machine Learning,Physics,0,0
3591,Spanish,Physics,Social Science,Astro Engineering,History,Political Science,0,0
3592,Business,History,Optimization,Chemistry,Physics,Social Science,0,0
3593,Astro Engineering,Business,English,Political Science,Chorus1,Chorus2,0,1
3594,Political Science,French,Astro Engineering,Spanish,History,Business,0,0
3595,Spanish,Political Science,Optimization,Chemistry,French,Aero Engineering,0,0
3596,Astro Engineering,Spanish,Chemistry,Political Science,Business,Aero Engineering,0,0
3597,Spanish,Astro Engineering,Political Science,French,Chorus1,Chorus2,0,1
3598,Political Science,Machine Learning,Spanish,Aero Engineering,Business,Astro Engineering,1,0
3599,Machine Learning,Political Science,Astro Engineering,Chinese,Social Science,Spanish,0,0
3600,English,Social Science,Physics,Chinese,Chorus1,Chorus2,0,1
3601,Chinese,Aero Engineering,English,Political Science,Spanish,Social Science,0,0
3602,Chemistry,Algebra,Social Science,History,Chorus1,Chorus2,0,1
3603,Aero Engineering,Spanish,French,Business,Astro Engineering,Physics,1,0
3604,Spanish,Machine Learning,Aero Engineering,Chemistry,Physics,Social Science,0,0
3605,Optimization,History,Social Science,Chemistry,Chorus1,Chorus2,0,1
3606,Astro Engineering,Business,Spanish,Political Science,Biology,Physics,0,0
3607,Spanish,Aero Engineering,Chinese,Astro Engineering,Algebra,History,0,0
3608,Astro Engineering,Physics,Spanish,Aero Engineering,Chemistry,Chinese,1,0
3609,English,Social Science,Political Science,Spanish,Chinese,Astro Engineering,0,0
3610,Machine Learning,Business,Algebra,Spanish,Biology,Chemistry,0,0
3611,Astro Engineering,English,Political Science,Machine Learning,Aero Engineering,Spanish,0,0
3612,Aero Engineering,Business,Astro Engineering,Chemistry,Chorus1,Chorus2,0,1
3613,Chemistry,History,French,Algebra,Optimization,Chinese,0,0
3614,Spanish,Astro Engineering,Machine Learning,Algebra,English,Optimization,0,0
3615,Business,French,Physics,Optimization,Political Science,Aero Engineering,0,0
3616,Optimization,Algebra,English,Aero Engineering,Physics,French,0,0
3617,Chinese,English,French,Biology,Physics,Optimization,0,0
3618,Machine Learning,Chinese,Biology,Physics,Chorus1,Chorus2,0,1
3619,Social Science,Biology,English,Political Science,Algebra,Physics,0,0
3620,French,Machine Learning,Political Science,Business,Spanish,Physics,1,0
3621,Business,Spanish,History,Optimization,French,Biology,0,0
3622,Aero Engineering,Machine Learning,Business,History,Spanish,Physics,1,0
